55.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:05:46.0 (1548978)|VARIABLE_ASSIGNMENT|[45]|oListToUpdate|[{"RMD_Create_Renewal_Lead__c":false,"RMD_Product__r":{"RMD_Difference_from_Farthest_ValidityEnd__c":163.0,"Id":"01tIe000000UWWIIA4"},"RMD_Product__c":"01tIe000000UWWIIA4","Id":"801Ie000001KMfwIAG","RMD_Renewal_Lead_Created__c":false,"Days_to_Expire_Formula__c":65.0,"RMD_workflow_Invocable__c":false}]|0x67f5edad
12:05:46.0 (1556398)|STATEMENT_EXECUTE|[46]
12:05:46.0 (1571839)|HEAP_ALLOCATE|[46]|Bytes:4
12:05:46.0 (1593629)|VARIABLE_SCOPE_BEGIN|[46]|setOfOrderIds|Set<Id>|true|false
12:05:46.0 (1620240)|VARIABLE_ASSIGNMENT|[46]|setOfOrderIds|[]|0x60535820
12:05:46.0 (1658861)|HEAP_ALLOCATE|[48]|Bytes:5
12:05:46.0 (1692452)|HEAP_ALLOCATE|[48]|Bytes:32
12:05:46.0 (1704612)|VARIABLE_SCOPE_BEGIN|[48]|eachOrder|Order|true|false
12:05:46.0 (1776924)|VARIABLE_ASSIGNMENT|[48]|eachOrder|{"RMD_Create_Renewal_Lead__c":false,"RMD_Product__r":{"RMD_Difference_from_Farthest_ValidityEnd__c":163.0,"Id":"01tIe000000UWWIIA4"},"RMD_Product__c":"01tIe000000UWWIIA4","Id":"801Ie000001KMfwIAG","RMD_Renewal_Lead_Created__c":false,"Days_to_Expire_Formula__c":65.0,"RMD_workflow_Invocable__c":false}|0x45a1915
12:05:46.0 (1785084)|STATEMENT_EXECUTE|[48]
12:05:46.0 (1787424)|STATEMENT_EXECUTE|[49]
12:05:46.0 (1842725)|VARIABLE_ASSIGNMENT|[49]|this.RMD_workflow_Invocable__c|false|0x45a1915
12:05:46.0 (1857176)|HEAP_ALLOCATE|[50]|Bytes:118
12:05:46.0 (1866176)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
12:05:46.0 (1869556)|STATEMENT_EXECUTE|[1]
12:05:46.0 (1876476)|SYSTEM_METHOD_EXIT|[1]|Test
12:05:46.0 (1883546)|METHOD_ENTRY|[50]||System.Test.isRunningTest()
12:05:46.0 (1901977)|METHOD_EXIT|[50]||System.Test.isRunningTest()
12:05:46.0 (1906587)|STATEMENT_EXECUTE|[50]
12:05:46.0 (1916707)|HEAP_ALLOCATE|[48]|Bytes:5
12:05:46.0 (1931227)|VARIABLE_ASSIGNMENT|[48]|eachOrder|null|
12:05:46.0 (1947418)|STATEMENT_EXECUTE|[56]
12:05:46.0 (1949688)|STATEMENT_EXECUTE|[57]
12:05:46.0 (1987729)|DML_BEGIN|[57]|Op:Update|Type:Order|Rows:1
12:05:46.0 (2025770)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:05:46.0 (14593437)|CODE_UNIT_STARTED|[EXTERNAL]|Flow:Order
12:05:46.0 (14617518)|CODE_UNIT_FINISHED|Flow:Order
12:05:46.0 (14967827)|CODE_UNIT_STARTED|[EXTERNAL]|01q7F000001BmXj|RMDDomainOrderTrigger on Order trigger event BeforeUpdate|__sfdc_trigger/RMDDomainOrderTrigger
12:05:46.0 (15009968)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:05:46.0 (15064869)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:05:46.0 (15138571)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:05:46.0 (15151151)|VARIABLE_SCOPE_BEGIN|[1]|this|RMDDomainOrderTrigger|true|false
12:05:46.0 (15181732)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x40b864b1
12:05:46.0 (15209743)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:05:46.0 (15215913)|VARIABLE_SCOPE_BEGIN|[1]|this|RMDDomainOrderTrigger|true|false
12:05:46.0 (15226213)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x40b864b1
12:05:46.0 (15232713)|STATEMENT_EXECUTE|[1]
12:05:46.0 (15238813)|HEAP_ALLOCATE|[2]|Bytes:5
12:05:46.0 (15254564)|VARIABLE_SCOPE_BEGIN|[10]|RMDCommonHelper.AUTHORIZATION|String|false|true
12:05:46.0 (15259934)|VARIABLE_SCOPE_BEGIN|[7]|RMDCommonHelper.BASE_URL|String|false|true
12:05:46.0 (15264734)|VARIABLE_SCOPE_BEGIN|[11]|RMDCommonHelper.BEARER|String|false|true
12:05:46.0 (15270024)|VARIABLE_SCOPE_BEGIN|[12]|RMDCommonHelper.integrationId|List<User>|true|true
12:05:46.0 (15275284)|VARIABLE_SCOPE_BEGIN|[8]|RMDCommonHelper.objUser|User|true|true
12:05:46.0 (15280294)|VARIABLE_SCOPE_BEGIN|[9]|RMDCommonHelper.run|Boolean|false|true
12:05:46.0 (15294765)|HEAP_ALLOCATE|[2]|Bytes:150
12:05:46.0 (15300055)|HEAP_ALLOCATE|[2]|Bytes:51
12:05:46.0 (15303895)|HEAP_ALLOCATE|[2]|Bytes:13
12:05:46.0 (15315555)|VARIABLE_ASSIGNMENT|[2]|RMDCommonHelper.AUTHORIZATION|"Authorization"
12:05:46.0 (15320105)|HEAP_ALLOCATE|[2]|Bytes:7
12:05:46.0 (15327565)|VARIABLE_ASSIGNMENT|[2]|RMDCommonHelper.BEARER|"Bearer "
12:05:46.0 (15358096)|METHOD_ENTRY|[6]|01p7F00000VLtZg|RMDCommonHelper.RMDCommonHelper()
12:05:46.0 (15363216)|STATEMENT_EXECUTE|[6]
12:05:46.0 (15367136)|STATEMENT_EXECUTE|[6]
12:05:46.0 (16000162)|SYSTEM_MODE_ENTER|false
12:05:46.0 (16018142)|HEAP_ALLOCATE|[7]|Bytes:5
12:05:46.0 (16024172)|STATEMENT_EXECUTE|[7]
12:05:46.0 (16028593)|HEAP_ALLOCATE|[7]|Bytes:12
12:05:46.0 (16064343)|HEAP_ALLOCATE|[7]|Bytes:68
12:05:46.0 (16083034)|VARIABLE_ASSIGNMENT|[7]|RMDCommonHelper.BASE_URL|"https://timesofindia (48 more) ..."
12:05:46.0 (16087244)|STATEMENT_EXECUTE|[9]
12:05:46.0 (16092654)|HEAP_ALLOCATE|[9]|Bytes:5
12:05:46.0 (16101864)|VARIABLE_ASSIGNMENT|[9]|RMDCommonHelper.run|true
12:05:46.0 (16105784)|STATEMENT_EXECUTE|[12]
12:05:46.0 (16116015)|HEAP_ALLOCATE|[12]|Bytes:53
12:05:46.0 (16123585)|METHOD_ENTRY|[1]|01p7F00000VLtbL|RMDSelectorUser.RMDSelectorUser()
12:05:46.0 (16129105)|STATEMENT_EXECUTE|[1]
12:05:46.0 (16132745)|STATEMENT_EXECUTE|[1]
12:05:46.0 (16138135)|METHOD_EXIT|[1]|RMDSelectorUser
12:05:46.0 (16146815)|METHOD_ENTRY|[12]|01p7F00000VLtbL|RMDSelectorUser.getIntegrationUserId()
12:05:46.0 (16154446)|STATEMENT_EXECUTE|[124]
12:05:46.0 (16156916)|STATEMENT_EXECUTE|[125]
12:05:46.0 (16159486)|HEAP_ALLOCATE|[125]|Bytes:99
12:05:46.0 (16179886)|HEAP_ALLOCATE|[125]|Bytes:4
12:05:46.0 (16730950)|SOQL_EXECUTE_BEGIN|[125]|Aggregations:0|SELECT id FROM User WHERE (name = 'Integration User' AND Profile.Name = 'Integration User') LIMIT 1
12:05:46.0 (22436599)|SOQL_EXECUTE_END|[125]|Rows:1
12:05:46.0 (22465430)|HEAP_ALLOCATE|[125]|Bytes:8
12:05:46.0 (22481940)|HEAP_ALLOCATE|[125]|Bytes:60
12:05:46.0 (22535012)|HEAP_ALLOCATE|[125]|Bytes:8
12:05:46.0 (22564152)|METHOD_EXIT|[12]|01p7F00000VLtbL|RMDSelectorUser.getIntegrationUserId()
12:05:46.0 (22676235)|VARIABLE_ASSIGNMENT|[12]|RMDCommonHelper.integrationId|[{"ProfileId":"00e7F000000ZzhEQAS","Id":"0057F000004GzVlQAK"}]|0x1dd79a49
12:05:46.0 (22692425)|SYSTEM_MODE_EXIT|false
12:05:46.0 (22708316)|METHOD_EXIT|[6]|RMDCommonHelper
12:05:46.0 (22721046)|METHOD_ENTRY|[2]|01p7F00000VLtZg|RMDCommonHelper.isTriggerActive(String)
12:05:46.0 (22729776)|VARIABLE_SCOPE_BEGIN|[591]|triggerName|String|false|false
12:05:46.0 (22741567)|VARIABLE_ASSIGNMENT|[591]|triggerName|"Order"
12:05:46.0 (22752717)|SYSTEM_MODE_ENTER|false
12:05:46.0 (22765377)|HEAP_ALLOCATE|[592]|Bytes:5
12:05:46.0 (22771487)|STATEMENT_EXECUTE|[591]
12:05:46.0 (22773857)|STATEMENT_EXECUTE|[592]
12:05:46.0 (22883510)|HEAP_ALLOCATE|[592]|Bytes:128
12:05:46.0 (22898020)|VARIABLE_SCOPE_BEGIN|[592]|mapOfAction|Map<String,RMD_Trigger_Switch__c>|true|false
12:05:46.0 (22913431)|VARIABLE_ASSIGNMENT|[592]|mapOfAction|"Map of size 31 too large to display"|0x362289eb
12:05:46.0 (22917971)|STATEMENT_EXECUTE|[593]
12:05:46.0 (22923121)|HEAP_ALLOCATE|[593]|Bytes:13
12:05:46.0 (23998437)|HEAP_ALLOCATE|[593]|Bytes:3197
12:05:46.0 (24028388)|HEAP_ALLOCATE|[593]|Bytes:3210
12:05:46.0 (24049919)|USER_DEBUG|[593]|DEBUG|mapOfAction: {Account=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-21 13:41:50, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWUUA3, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=Account, SystemModstamp=2018-12-21 13:41:50}, Case=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-21 13:41:50, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWTUA3, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=Case, SystemModstamp=2018-12-21 13:41:50}, ContentDocumentLink=RMD_Trigger_Switch__c:{LastModifiedDate=2022-09-05 13:02:30, IsDeleted=false, CreatedById=0052t000000K4aEAAS, CreatedDate=2022-09-05 13:02:30, RMD_isActive__c=true, Id=a0V2t00000Az6oPEAR, LastModifiedById=0052t000000K4aEAAS, SetupOwnerId=00D7F000005CdiiUAC, Name=ContentDocumentLink, SystemModstamp=2022-09-05 13:02:30}, Event=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-21 13:41:50, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWgUAN, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=Event, SystemModstamp=2018-12-21 13:41:50}, Lead=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-21 13:41:50, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWQUA3, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=Lead, SystemModstamp=2018-12-21 13:41:50}, Opportunity=RMD_Trigger_Switch__c:{LastModifiedDate=2019-02-01 15:08:00, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWYUA3, LastModifiedById=0057F000002JFE9QAO, SetupOwnerId=00D7F000005CdiiUAC, Name=Opportunity, SystemModstamp=2019-02-01 15:08:00}, Order=RMD_Trigger_Switch__c:{LastModifiedDate=2021-02-10 20:35:11, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWZUA3, LastModifiedById=0057F000004GyVZQA0, SetupOwnerId=00D7F000005CdiiUAC, Name=Order, SystemModstamp=2021-02-10 20:35:11}, Product2=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-27 09:03:13, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWaUAN, LastModifiedById=0057F000002JFE9QAO, SetupOwnerId=00D7F000005CdiiUAC, Name=Product2, SystemModstamp=2018-12-27 09:03:13}, Quote=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-21 13:41:50, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWjUAN, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=Quote, SystemModstamp=2018-12-21 13:41:50}, QuoteLineItem=RMD_Trigger_Switch__c:{LastModifiedDate=2020-06-30 14:52:18, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2020-06-30 14:52:18, RMD_isActive__c=true, Id=a0V2t000001drBnEAI, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=QuoteLineItem, SystemModstamp=2020-06-30 14:52:18}, ...}
12:05:46.0 (24084999)|STATEMENT_EXECUTE|[594]
12:05:46.0 (24091320)|VARIABLE_SCOPE_BEGIN|[594]|isTriggerActive|Boolean|false|false
12:05:46.0 (24102970)|HEAP_ALLOCATE|[594]|Bytes:5
12:05:46.0 (24114060)|VARIABLE_ASSIGNMENT|[594]|isTriggerActive|false
12:05:46.0 (24135161)|HEAP_ALLOCATE|[595]|Bytes:4
12:05:46.0 (24204212)|HEAP_ALLOCATE|[595]|Bytes:695
12:05:46.0 (24229043)|HEAP_ALLOCATE|[595]|Bytes:124
12:05:46.0 (24261784)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24280344)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24290294)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Target__c"
12:05:46.0 (24294655)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24318725)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24328125)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24339136)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24348826)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Order_Entry_Holi (14 more) ..."
12:05:46.0 (24352686)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24368386)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24375847)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24388507)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24397267)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Business_Partner (17 more) ..."
12:05:46.0 (24400807)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24415738)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24423108)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24433768)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24441798)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Order_Entry__c"
12:05:46.0 (24445718)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24460789)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24468189)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24478399)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24486779)|VARIABLE_ASSIGNMENT|[595]|tName|"QuoteLineItem"
12:05:46.0 (24490339)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24504760)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24512060)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24522440)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24531100)|VARIABLE_ASSIGNMENT|[595]|tName|"RMDOpportunityLineIt (2 more) ..."
12:05:46.0 (24534900)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24549561)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24557181)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24568591)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24576781)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Payout__c"
12:05:46.0 (24580332)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24594812)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24602322)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24612452)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24621463)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Institutional_Ho (17 more) ..."
12:05:46.0 (24625263)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24639693)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24647063)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24657493)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24665724)|VARIABLE_ASSIGNMENT|[595]|tName|"ContentDocumentLink"
12:05:46.0 (24669594)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24685004)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24692784)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24703795)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24712225)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Gift_Allotment__ (1 more) ..."
12:05:46.0 (24715975)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24730245)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24737665)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24748986)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24757086)|VARIABLE_ASSIGNMENT|[595]|tName|"Lead"
12:05:46.0 (24760746)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24775276)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24782797)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24793807)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24802027)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Pre_Prospect__c"
12:05:46.0 (24805627)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24820747)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24828628)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24838738)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24847268)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Business_Partner (3 more) ..."
12:05:46.0 (24852288)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24866719)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24874349)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24886019)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24894819)|VARIABLE_ASSIGNMENT|[595]|tName|"Case"
12:05:46.0 (24898559)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24913110)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24920780)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24931150)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (24939000)|VARIABLE_ASSIGNMENT|[595]|tName|"Account"
12:05:46.0 (24942760)|STATEMENT_EXECUTE|[595]
12:05:46.0 (24957371)|STATEMENT_EXECUTE|[596]
12:05:46.0 (24979571)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (24991892)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (25000282)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_SMS_History__c"
12:05:46.0 (25004212)|STATEMENT_EXECUTE|[595]
12:05:46.0 (25019222)|STATEMENT_EXECUTE|[596]
12:05:46.0 (25026742)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (25038123)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (25046273)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_User_Role__c"
12:05:46.0 (25051213)|STATEMENT_EXECUTE|[595]
12:05:46.0 (25066093)|STATEMENT_EXECUTE|[596]
12:05:46.0 (25073724)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (25084854)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (25093804)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Physical_Order_H (8 more) ..."
12:05:46.0 (25097414)|STATEMENT_EXECUTE|[595]
12:05:46.0 (25111955)|STATEMENT_EXECUTE|[596]
12:05:46.0 (25137875)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (25150426)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (25158716)|VARIABLE_ASSIGNMENT|[595]|tName|"Opportunity"
12:05:46.0 (25163156)|STATEMENT_EXECUTE|[595]
12:05:46.0 (25178536)|STATEMENT_EXECUTE|[596]
12:05:46.0 (25186796)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (25197477)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (25205677)|VARIABLE_ASSIGNMENT|[595]|tName|"Order"
12:05:46.0 (25210567)|STATEMENT_EXECUTE|[595]
12:05:46.0 (25251868)|STATEMENT_EXECUTE|[596]
12:05:46.0 (25254368)|STATEMENT_EXECUTE|[597]
12:05:46.0 (25257448)|HEAP_ALLOCATE|[597]|Bytes:5
12:05:46.0 (25265788)|VARIABLE_ASSIGNMENT|[597]|isTriggerActive|true
12:05:46.0 (25269858)|STATEMENT_EXECUTE|[598]
12:05:46.0 (25276289)|VARIABLE_ASSIGNMENT|[595]|tName|null
12:05:46.0 (25281509)|STATEMENT_EXECUTE|[601]
12:05:46.0 (25284909)|HEAP_ALLOCATE|[601]|Bytes:5
12:05:46.0 (25292839)|SYSTEM_MODE_EXIT|false
12:05:46.0 (25303589)|METHOD_EXIT|[2]|01p7F00000VLtZg|RMDCommonHelper.isTriggerActive(String)
12:05:46.0 (25309079)|STATEMENT_EXECUTE|[2]
12:05:46.0 (25311339)|STATEMENT_EXECUTE|[3]
12:05:46.0 (25322140)|VARIABLE_SCOPE_BEGIN|[6]|RMDDomainOrder.SFDC_MAX_END_DATE|Date|false|true
12:05:46.0 (25327510)|VARIABLE_SCOPE_BEGIN|[3]|RMDDomainOrder.accountPLIRT|Id|false|true
