55.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:05:46.0 (1491016)|USER_DEBUG|[44]|DEBUG|the scope -->(Order:{Id=801Ie000001KJLkIAO, RMD_Create_Renewal_Lead__c=false, RMD_Renewal_Lead_Created__c=false, RMD_workflow_Invocable__c=false, Days_to_Expire_Formula__c=71.0, RMD_Product__c=01t2t000000NX7jAAG})
12:05:46.0 (1500566)|STATEMENT_EXECUTE|[45]
12:05:46.0 (1505557)|VARIABLE_SCOPE_BEGIN|[45]|oListToUpdate|List<Order>|true|false
12:05:46.0 (1579098)|VARIABLE_ASSIGNMENT|[45]|oListToUpdate|[{"RMD_Create_Renewal_Lead__c":false,"RMD_Product__r":{"RMD_Difference_from_Farthest_ValidityEnd__c":163.0,"Id":"01t2t000000NX7jAAG"},"RMD_Product__c":"01t2t000000NX7jAAG","Id":"801Ie000001KJLkIAO","RMD_Renewal_Lead_Created__c":false,"Days_to_Expire_Formula__c":71.0,"RMD_workflow_Invocable__c":false}]|0x7bd820bc
12:05:46.0 (1587059)|STATEMENT_EXECUTE|[46]
12:05:46.0 (1603949)|HEAP_ALLOCATE|[46]|Bytes:4
12:05:46.0 (1626960)|VARIABLE_SCOPE_BEGIN|[46]|setOfOrderIds|Set<Id>|true|false
12:05:46.0 (1654110)|VARIABLE_ASSIGNMENT|[46]|setOfOrderIds|[]|0x1a15d817
12:05:46.0 (1692821)|HEAP_ALLOCATE|[48]|Bytes:5
12:05:46.0 (1726862)|HEAP_ALLOCATE|[48]|Bytes:32
12:05:46.0 (1739542)|VARIABLE_SCOPE_BEGIN|[48]|eachOrder|Order|true|false
12:05:46.0 (1817624)|VARIABLE_ASSIGNMENT|[48]|eachOrder|{"RMD_Create_Renewal_Lead__c":false,"RMD_Product__r":{"RMD_Difference_from_Farthest_ValidityEnd__c":163.0,"Id":"01t2t000000NX7jAAG"},"RMD_Product__c":"01t2t000000NX7jAAG","Id":"801Ie000001KJLkIAO","RMD_Renewal_Lead_Created__c":false,"Days_to_Expire_Formula__c":71.0,"RMD_workflow_Invocable__c":false}|0x60392bcd
12:05:46.0 (1827645)|STATEMENT_EXECUTE|[48]
12:05:46.0 (1829925)|STATEMENT_EXECUTE|[49]
12:05:46.0 (1893076)|VARIABLE_ASSIGNMENT|[49]|this.RMD_workflow_Invocable__c|false|0x60392bcd
12:05:46.0 (1908527)|HEAP_ALLOCATE|[50]|Bytes:118
12:05:46.0 (1917027)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
12:05:46.0 (1920617)|STATEMENT_EXECUTE|[1]
12:05:46.0 (1926537)|SYSTEM_METHOD_EXIT|[1]|Test
12:05:46.0 (1934507)|METHOD_ENTRY|[50]||System.Test.isRunningTest()
12:05:46.0 (1953548)|METHOD_EXIT|[50]||System.Test.isRunningTest()
12:05:46.0 (1958208)|STATEMENT_EXECUTE|[50]
12:05:46.0 (1968518)|HEAP_ALLOCATE|[48]|Bytes:5
12:05:46.0 (1982098)|VARIABLE_ASSIGNMENT|[48]|eachOrder|null|
12:05:46.0 (1998939)|STATEMENT_EXECUTE|[56]
12:05:46.0 (2001149)|STATEMENT_EXECUTE|[57]
12:05:46.0 (2040470)|DML_BEGIN|[57]|Op:Update|Type:Order|Rows:1
12:05:46.0 (2082251)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:05:46.0 (12643639)|CODE_UNIT_STARTED|[EXTERNAL]|Flow:Order
12:05:46.0 (12666260)|CODE_UNIT_FINISHED|Flow:Order
12:05:46.0 (13071440)|CODE_UNIT_STARTED|[EXTERNAL]|01q7F000001BmXj|RMDDomainOrderTrigger on Order trigger event BeforeUpdate|__sfdc_trigger/RMDDomainOrderTrigger
12:05:46.0 (13117621)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:05:46.0 (13183582)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:05:46.0 (13258574)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:05:46.0 (13271915)|VARIABLE_SCOPE_BEGIN|[1]|this|RMDDomainOrderTrigger|true|false
12:05:46.0 (13302855)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x56cecd22
12:05:46.0 (13331746)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:05:46.0 (13337906)|VARIABLE_SCOPE_BEGIN|[1]|this|RMDDomainOrderTrigger|true|false
12:05:46.0 (13348736)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x56cecd22
12:05:46.0 (13356507)|STATEMENT_EXECUTE|[1]
12:05:46.0 (13362827)|HEAP_ALLOCATE|[2]|Bytes:5
12:05:46.0 (13380727)|VARIABLE_SCOPE_BEGIN|[10]|RMDCommonHelper.AUTHORIZATION|String|false|true
12:05:46.0 (13387697)|VARIABLE_SCOPE_BEGIN|[7]|RMDCommonHelper.BASE_URL|String|false|true
12:05:46.0 (13392398)|VARIABLE_SCOPE_BEGIN|[11]|RMDCommonHelper.BEARER|String|false|true
12:05:46.0 (13397748)|VARIABLE_SCOPE_BEGIN|[12]|RMDCommonHelper.integrationId|List<User>|true|true
12:05:46.0 (13402928)|VARIABLE_SCOPE_BEGIN|[8]|RMDCommonHelper.objUser|User|true|true
12:05:46.0 (13408048)|VARIABLE_SCOPE_BEGIN|[9]|RMDCommonHelper.run|Boolean|false|true
12:05:46.0 (13424128)|HEAP_ALLOCATE|[2]|Bytes:150
12:05:46.0 (13430648)|HEAP_ALLOCATE|[2]|Bytes:51
12:05:46.0 (13434609)|HEAP_ALLOCATE|[2]|Bytes:13
12:05:46.0 (13447019)|VARIABLE_ASSIGNMENT|[2]|RMDCommonHelper.AUTHORIZATION|"Authorization"
12:05:46.0 (13453069)|HEAP_ALLOCATE|[2]|Bytes:7
12:05:46.0 (13460969)|VARIABLE_ASSIGNMENT|[2]|RMDCommonHelper.BEARER|"Bearer "
12:05:46.0 (13492050)|METHOD_ENTRY|[6]|01p7F00000VLtZg|RMDCommonHelper.RMDCommonHelper()
12:05:46.0 (13497640)|STATEMENT_EXECUTE|[6]
12:05:46.0 (13501350)|STATEMENT_EXECUTE|[6]
12:05:46.0 (14152456)|SYSTEM_MODE_ENTER|false
12:05:46.0 (14170247)|HEAP_ALLOCATE|[7]|Bytes:5
12:05:46.0 (14177477)|STATEMENT_EXECUTE|[7]
12:05:46.0 (14181507)|HEAP_ALLOCATE|[7]|Bytes:12
12:05:46.0 (14218078)|HEAP_ALLOCATE|[7]|Bytes:68
12:05:46.0 (14235938)|VARIABLE_ASSIGNMENT|[7]|RMDCommonHelper.BASE_URL|"https://timesofindia (48 more) ..."
12:05:46.0 (14240188)|STATEMENT_EXECUTE|[9]
12:05:46.0 (14245768)|HEAP_ALLOCATE|[9]|Bytes:5
12:05:46.0 (14255299)|VARIABLE_ASSIGNMENT|[9]|RMDCommonHelper.run|true
12:05:46.0 (14259249)|STATEMENT_EXECUTE|[12]
12:05:46.0 (14268419)|HEAP_ALLOCATE|[12]|Bytes:53
12:05:46.0 (14276109)|METHOD_ENTRY|[1]|01p7F00000VLtbL|RMDSelectorUser.RMDSelectorUser()
12:05:46.0 (14280199)|STATEMENT_EXECUTE|[1]
12:05:46.0 (14283809)|STATEMENT_EXECUTE|[1]
12:05:46.0 (14288729)|METHOD_EXIT|[1]|RMDSelectorUser
12:05:46.0 (14296770)|METHOD_ENTRY|[12]|01p7F00000VLtbL|RMDSelectorUser.getIntegrationUserId()
12:05:46.0 (14304420)|STATEMENT_EXECUTE|[124]
12:05:46.0 (14306670)|STATEMENT_EXECUTE|[125]
12:05:46.0 (14309190)|HEAP_ALLOCATE|[125]|Bytes:99
12:05:46.0 (14329820)|HEAP_ALLOCATE|[125]|Bytes:4
12:05:46.0 (14827223)|SOQL_EXECUTE_BEGIN|[125]|Aggregations:0|SELECT id FROM User WHERE (name = 'Integration User' AND Profile.Name = 'Integration User') LIMIT 1
12:05:46.0 (19837595)|SOQL_EXECUTE_END|[125]|Rows:1
12:05:46.0 (19864066)|HEAP_ALLOCATE|[125]|Bytes:8
12:05:46.0 (19880196)|HEAP_ALLOCATE|[125]|Bytes:60
12:05:46.0 (19923867)|HEAP_ALLOCATE|[125]|Bytes:8
12:05:46.0 (19941048)|METHOD_EXIT|[12]|01p7F00000VLtbL|RMDSelectorUser.getIntegrationUserId()
12:05:46.0 (20030250)|VARIABLE_ASSIGNMENT|[12]|RMDCommonHelper.integrationId|[{"ProfileId":"00e7F000000ZzhEQAS","Id":"0057F000004GzVlQAK"}]|0x53655ec
12:05:46.0 (20043370)|SYSTEM_MODE_EXIT|false
12:05:46.0 (20058011)|METHOD_EXIT|[6]|RMDCommonHelper
12:05:46.0 (20068151)|METHOD_ENTRY|[2]|01p7F00000VLtZg|RMDCommonHelper.isTriggerActive(String)
12:05:46.0 (20076011)|VARIABLE_SCOPE_BEGIN|[591]|triggerName|String|false|false
12:05:46.0 (20086331)|VARIABLE_ASSIGNMENT|[591]|triggerName|"Order"
12:05:46.0 (20097172)|SYSTEM_MODE_ENTER|false
12:05:46.0 (20107322)|HEAP_ALLOCATE|[592]|Bytes:5
12:05:46.0 (20112602)|STATEMENT_EXECUTE|[591]
12:05:46.0 (20114852)|STATEMENT_EXECUTE|[592]
12:05:46.0 (20205604)|HEAP_ALLOCATE|[592]|Bytes:128
12:05:46.0 (20219005)|VARIABLE_SCOPE_BEGIN|[592]|mapOfAction|Map<String,RMD_Trigger_Switch__c>|true|false
12:05:46.0 (20233525)|VARIABLE_ASSIGNMENT|[592]|mapOfAction|"Map of size 31 too large to display"|0x19920883
12:05:46.0 (20237915)|STATEMENT_EXECUTE|[593]
12:05:46.0 (20241875)|HEAP_ALLOCATE|[593]|Bytes:13
12:05:46.0 (21330752)|HEAP_ALLOCATE|[593]|Bytes:3197
12:05:46.0 (21355343)|HEAP_ALLOCATE|[593]|Bytes:3210
12:05:46.0 (21371653)|USER_DEBUG|[593]|DEBUG|mapOfAction: {Account=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-21 13:41:50, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWUUA3, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=Account, SystemModstamp=2018-12-21 13:41:50}, Case=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-21 13:41:50, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWTUA3, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=Case, SystemModstamp=2018-12-21 13:41:50}, ContentDocumentLink=RMD_Trigger_Switch__c:{LastModifiedDate=2022-09-05 13:02:30, IsDeleted=false, CreatedById=0052t000000K4aEAAS, CreatedDate=2022-09-05 13:02:30, RMD_isActive__c=true, Id=a0V2t00000Az6oPEAR, LastModifiedById=0052t000000K4aEAAS, SetupOwnerId=00D7F000005CdiiUAC, Name=ContentDocumentLink, SystemModstamp=2022-09-05 13:02:30}, Event=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-21 13:41:50, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWgUAN, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=Event, SystemModstamp=2018-12-21 13:41:50}, Lead=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-21 13:41:50, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWQUA3, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=Lead, SystemModstamp=2018-12-21 13:41:50}, Opportunity=RMD_Trigger_Switch__c:{LastModifiedDate=2019-02-01 15:08:00, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWYUA3, LastModifiedById=0057F000002JFE9QAO, SetupOwnerId=00D7F000005CdiiUAC, Name=Opportunity, SystemModstamp=2019-02-01 15:08:00}, Order=RMD_Trigger_Switch__c:{LastModifiedDate=2021-02-10 20:35:11, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWZUA3, LastModifiedById=0057F000004GyVZQA0, SetupOwnerId=00D7F000005CdiiUAC, Name=Order, SystemModstamp=2021-02-10 20:35:11}, Product2=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-27 09:03:13, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWaUAN, LastModifiedById=0057F000002JFE9QAO, SetupOwnerId=00D7F000005CdiiUAC, Name=Product2, SystemModstamp=2018-12-27 09:03:13}, Quote=RMD_Trigger_Switch__c:{LastModifiedDate=2018-12-21 13:41:50, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2018-12-21 13:41:50, RMD_isActive__c=true, Id=a0V7F00000JfGWjUAN, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=Quote, SystemModstamp=2018-12-21 13:41:50}, QuoteLineItem=RMD_Trigger_Switch__c:{LastModifiedDate=2020-06-30 14:52:18, IsDeleted=false, CreatedById=0057F000004GystQAC, CreatedDate=2020-06-30 14:52:18, RMD_isActive__c=true, Id=a0V2t000001drBnEAI, LastModifiedById=0057F000004GystQAC, SetupOwnerId=00D7F000005CdiiUAC, Name=QuoteLineItem, SystemModstamp=2020-06-30 14:52:18}, ...}
12:05:46.0 (21406854)|STATEMENT_EXECUTE|[594]
12:05:46.0 (21413514)|VARIABLE_SCOPE_BEGIN|[594]|isTriggerActive|Boolean|false|false
12:05:46.0 (21422254)|HEAP_ALLOCATE|[594]|Bytes:5
12:05:46.0 (21431974)|VARIABLE_ASSIGNMENT|[594]|isTriggerActive|false
12:05:46.0 (21448015)|HEAP_ALLOCATE|[595]|Bytes:4
12:05:46.0 (21509026)|HEAP_ALLOCATE|[595]|Bytes:695
12:05:46.0 (21531167)|HEAP_ALLOCATE|[595]|Bytes:124
12:05:46.0 (21563648)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (21582728)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (21593408)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Target__c"
12:05:46.0 (21597889)|STATEMENT_EXECUTE|[595]
12:05:46.0 (21621199)|STATEMENT_EXECUTE|[596]
12:05:46.0 (21629679)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (21640730)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (21651240)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Order_Entry_Holi (14 more) ..."
12:05:46.0 (21655030)|STATEMENT_EXECUTE|[595]
12:05:46.0 (21669930)|STATEMENT_EXECUTE|[596]
12:05:46.0 (21677660)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (21689801)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (21699451)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Business_Partner (17 more) ..."
12:05:46.0 (21703061)|STATEMENT_EXECUTE|[595]
12:05:46.0 (21717621)|STATEMENT_EXECUTE|[596]
12:05:46.0 (21725462)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (21736282)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (21745282)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Order_Entry__c"
12:05:46.0 (21749032)|STATEMENT_EXECUTE|[595]
12:05:46.0 (21763483)|STATEMENT_EXECUTE|[596]
12:05:46.0 (21770803)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (21781623)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (21790553)|VARIABLE_ASSIGNMENT|[595]|tName|"QuoteLineItem"
12:05:46.0 (21794223)|STATEMENT_EXECUTE|[595]
12:05:46.0 (21809064)|STATEMENT_EXECUTE|[596]
12:05:46.0 (21816634)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (21827144)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (21836704)|VARIABLE_ASSIGNMENT|[595]|tName|"RMDOpportunityLineIt (2 more) ..."
12:05:46.0 (21840554)|STATEMENT_EXECUTE|[595]
12:05:46.0 (21856025)|STATEMENT_EXECUTE|[596]
12:05:46.0 (21863305)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (21873895)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (21884205)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Payout__c"
12:05:46.0 (21887846)|STATEMENT_EXECUTE|[595]
12:05:46.0 (21902276)|STATEMENT_EXECUTE|[596]
12:05:46.0 (21910206)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (21920906)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (21930547)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Institutional_Ho (17 more) ..."
12:05:46.0 (21934427)|STATEMENT_EXECUTE|[595]
12:05:46.0 (21950037)|STATEMENT_EXECUTE|[596]
12:05:46.0 (21957397)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (21967638)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (21977108)|VARIABLE_ASSIGNMENT|[595]|tName|"ContentDocumentLink"
12:05:46.0 (21980838)|STATEMENT_EXECUTE|[595]
12:05:46.0 (21997338)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22005178)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22016119)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22025889)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Gift_Allotment__ (1 more) ..."
12:05:46.0 (22029499)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22044979)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22052410)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22063640)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22073440)|VARIABLE_ASSIGNMENT|[595]|tName|"Lead"
12:05:46.0 (22077440)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22092181)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22099541)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22110301)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22120461)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Pre_Prospect__c"
12:05:46.0 (22124081)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22138652)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22145842)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22156172)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22165912)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Business_Partner (3 more) ..."
12:05:46.0 (22169652)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22185093)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22192293)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22203683)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22211934)|VARIABLE_ASSIGNMENT|[595]|tName|"Case"
12:05:46.0 (22215664)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22230194)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22237404)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22247664)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22257185)|VARIABLE_ASSIGNMENT|[595]|tName|"Account"
12:05:46.0 (22260965)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22276145)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22284535)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22295516)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22304046)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_SMS_History__c"
12:05:46.0 (22308376)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22324776)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22332166)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22342917)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22352937)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_User_Role__c"
12:05:46.0 (22356637)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22372097)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22380428)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22390818)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22400168)|VARIABLE_ASSIGNMENT|[595]|tName|"RMD_Physical_Order_H (8 more) ..."
12:05:46.0 (22404018)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22418389)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22425619)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22436059)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22444789)|VARIABLE_ASSIGNMENT|[595]|tName|"Opportunity"
12:05:46.0 (22448639)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22463200)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22470590)|HEAP_ALLOCATE|[595]|Bytes:5
12:05:46.0 (22481970)|VARIABLE_SCOPE_BEGIN|[595]|tName|String|false|false
12:05:46.0 (22490110)|VARIABLE_ASSIGNMENT|[595]|tName|"Order"
12:05:46.0 (22493980)|STATEMENT_EXECUTE|[595]
12:05:46.0 (22536891)|STATEMENT_EXECUTE|[596]
12:05:46.0 (22539192)|STATEMENT_EXECUTE|[597]
12:05:46.0 (22542272)|HEAP_ALLOCATE|[597]|Bytes:5
12:05:46.0 (22550742)|VARIABLE_ASSIGNMENT|[597]|isTriggerActive|true
12:05:46.0 (22554552)|STATEMENT_EXECUTE|[598]
12:05:46.0 (22561062)|VARIABLE_ASSIGNMENT|[595]|tName|null
12:05:46.0 (22566452)|STATEMENT_EXECUTE|[601]
12:05:46.0 (22569852)|HEAP_ALLOCATE|[601]|Bytes:5
12:05:46.0 (22575672)|SYSTEM_MODE_EXIT|false
12:05:46.0 (22583193)|METHOD_EXIT|[2]|01p7F00000VLtZg|RMDCommonHelper.isTriggerActive(String)
12:05:46.0 (22588493)|STATEMENT_EXECUTE|[2]
12:05:46.0 (22590723)|STATEMENT_EXECUTE|[3]
12:05:46.0 (22599903)|VARIABLE_SCOPE_BEGIN|[6]|RMDDomainOrder.SFDC_MAX_END_DATE|Date|false|true
12:05:46.0 (22606613)|VARIABLE_SCOPE_BEGIN|[3]|RMDDomainOrder.accountPLIRT|Id|false|true
